0.0 10.8 10.8
0.05 10.9 10.893303299153681
0.1 11.0 11.0
0.15 11.100000000000001 11.112413923197725
0.2 11.200000000000001 11.228709385014518
0.25 11.3 11.34797911319261
0.3 11.4 11.469673904420343
0.35 11.5 11.593423107169489
0.4 11.600000000000001 11.718958683997629
0.45 11.700000000000001 11.846077258715482
0.5 11.8 11.97461894308802
0.55 11.9 12.104454556490582
0.6 12.0 12.23547743862158
0.65 12.100000000000001 12.36759795399225
0.7 12.200000000000001 12.500739661654695
0.75 12.3 12.634836561362457
0.8 12.4 12.769831061351868
0.85 12.5 12.905672444967877
0.9 12.600000000000001 13.042315691307932
0.95 12.700000000000001 13.179720552879086
